Supplier_ID,URL,SKU,Title,Price,Original Price,Savings,Manufacturer_EAN,Products_Model,Manufacturer_name,Manufacturer_Series,Shipping_Time
1,https://www.megabad.com/hersteller-hansgrohe-brausenprogramm-brausesets-armatur-crometta-a-260060.htm,260060,hansgrohe Crometta 100 Vario Combi Set 90 cm,"150.71
                                                         €",250.85,"100.14
                                                 €",NA,27031400,hansgrohe,Crometta,Auf Lager
1,https://www.megabad.com/hersteller-hansgrohe-brausenprogramm-brausesets-armatur-croma-a-260036.htm,260036,hansgrohe Croma Select E Vario Combi Set 65 cm,"175.94
                                                         €",286.55,"110.61
                                                 €",NA,27081400,hansgrohe,Croma Select,Ca. 9-17 Werktage
1,https://www.megabad.com/hersteller-hansgrohe-brausenprogramm-brausesets-armatur-croma-a-249361.htm,249361,hansgrohe Croma Select E Vario Combi Set 90 cm,"175.91
                                                         €",291.55,"115.64
                                                 €",NA,27082400,hansgrohe,Croma Select,Auf Lager
1,https://www.megabad.com/hersteller-hansgrohe-brausenprogramm-showerpipe-croma-select-a-243251.htm,243251,hansgrohe Croma Select E 180 2jet Showepipe,"429.95
                                                         €",741.01,"311.06
                                                 €",NA,27256400,hansgrohe,Croma Select E,Auf Lager
1,https://www.megabad.com/hersteller-hansgrohe-brausenprogramm-showerpipe-chroma-select-a-327999.htm,327999,hansgrohe Croma Select E Showerpipes für Dusche mit EcoSmart,"445.03
                                                         €",741.01,"295.98
                                                 €",NA,27257400,hansgrohe,Croma Select,Ca. 9-17 Werktage
1,https://www.megabad.com/hersteller-hansgrohe-brausenprogramm-showerpipe-croma-select-a-243273.htm,243273,hansgrohe Croma Select E 180 2jet Showerpipe mit Einhebelmischer,"429.55
                                                         €",702.81,"273.26
                                                 €",NA,27258400,hansgrohe,Croma Select E,Ca. 9-17 Werktage
1,https://www.megabad.com/hersteller-hansgrohe-brausenprogramm-showerpipe-crometta-160-a-256020.htm,256020,hansgrohe Crometta 160 1jet Showerpipe,"279.43
                                                         €",473.38,"193.95
                                                 €",NA,27264400,hansgrohe,Crometta,Ca. 9-17 Werktage
1,https://www.megabad.com/hersteller-hansgrohe-brausenprogramm-showerpipe-crometta-160-a-256021.htm,256021,hansgrohe Crometta 160 1jet Showerpipe EcoSmart,"283.52
                                                         €",473.38,"189.86
                                                 €",NA,27265400,hansgrohe,Crometta,Auf Lager
1,https://www.megabad.com/hersteller-hansgrohe-brausenprogramm-showerpipe-crometta-160-a-256023.htm,256023,hansgrohe Crometta 160 1jet Showerpipe mit Einhebelmischer,"279.47
                                                         €",454.34,"174.87
                                                 €",NA,27266400,hansgrohe,Crometta,Ca. 9-17 Werktage
1,https://www.megabad.com/hersteller-hansgrohe-brausenprogramm-showerpipe-raindance-select-a-243222.htm,243222,hansgrohe Raindance Select E 300 2jet Showerpipe EcoSmart,"961.53
                                                         €",1642.44,"680.91
                                                 €",NA,27282000,hansgrohe,Raindance Select E,Auf Lager
1,https://www.megabad.com/hersteller-hansgrohe-brausenprogramm-showerpipe-raindance-select-a-243222.htm?varid=243227,243222,hansgrohe Raindance Select E 300 2jet Showerpipe EcoSmart,"1034.50
                                                         €",1642.44,"607.94
                                                 €",NA,27282400,hansgrohe,Raindance Select E,Ca. 9-17 Werktage
1,https://www.megabad.com/hersteller-hansgrohe-brausenprogramm-kopfbrausen-kopfbrausenarme-brausearm-a-256615.htm,256615,"hansgrohe Brausearm E 38,9 cm","56.81
                                                         €",87.23,"30.42
                                                 €",NA,27446000,hansgrohe,NA,Auf Lager
1,https://www.megabad.com/hersteller-hansgrohe-focus-waschtisch-einhebel-waschtischmischer-a-580504.htm,580504,hansgrohe Focus Einhebel-Waschtischmischer 100 CoolStart ohne Zugstangen-Ablaufgarnitur,"90.41
                                                         €",143.51,"53.10
                                                 €",NA,31509000,hansgrohe,Focus,Ca. 9-17 Werktage
1,https://www.megabad.com/hansgrohe-logis-classic-kueche-m32-griff-a-416375.htm,416375,"hansgrohe Logis M32 2-Griff Küchenmischer, Wandmontage Highspout, 1jet","131.64
                                                         €",208.96,"77.32
                                                 €",NA,71286000,hansgrohe,Logis M32,Ca. 17-25 Werktage
1,https://www.megabad.com/hansgrohe-logis-kueche-m32-griff-kuechenmischer-a-358308.htm,358308,"hansgrohe Logis M32 2-Griff Küchenmischer, Wandmontage Lowspout, 1jet","131.64
                                                         €",208.96,"77.32
                                                 €",NA,71287000,hansgrohe,Logis M32,Auf Lager
1,https://www.megabad.com/hersteller-hansgrohe-axor-starck-waschtisch-einhebel-a-263841.htm,263841,AXOR Starck Einhebel-Waschtischmischer 100 mit Hebelgriff,"173.42
                                                         €",284.29,"110.87
                                                 €",NA,10001000,AXOR,Starck,Ca. 9-17 Werktage
1,https://www.megabad.com/hersteller-hansgrohe-axor-starck-waschtisch-einhebel-a-274782.htm,274782,AXOR Starck Einhebel-Waschtischmischer 100 CoolStart mit Hebelgriff,"173.42
                                                         €",284.29,"110.87
                                                 €",NA,10007000,AXOR,Starck,Ca. 9-17 Werktage
1,https://www.megabad.com/hersteller-axor-starck-waschtisch-einhebel-waschtischmischer-a-263840.htm,263840,AXOR Starck Einhebel-Waschtischmischer 80 für Handwaschbecken,"173.42
                                                         €",284.29,"110.87
                                                 €",NA,10102000,AXOR,Starck,Ca. 9-17 Werktage
1,https://www.megabad.com/hersteller-hansgrohe-brausenprogramm-brausesets-brausehalter-croma-a-249262.htm,249262,hansgrohe Croma Select S Vario Porter Set 160 cm,"51.60
                                                         €",81.04,"29.44
                                                 €",NA,26411400,hansgrohe,Croma Select,Auf Lager
1,https://www.megabad.com/hersteller-hansgrohe-brausenprogramm-brausesets-brausestange-croma-a-248903.htm,248903,hansgrohe Croma Select S Vario Shower Set 65 cm,"73.96
                                                         €",114.72,"40.76
                                                 €",NA,26562400,hansgrohe,Croma Select S,Auf Lager
1,https://www.megabad.com/hersteller-hansgrohe-brausenprogramm-brausesets-brausestange-croma-a-248909.htm,248909,hansgrohe Croma Select S Vario Shower Set 65 cm EcoSmart,"72.26
                                                         €",114.72,"42.46
                                                 €",NA,26563400,hansgrohe,Croma Select,Ca. 9-17 Werktage
1,https://www.megabad.com/hersteller-hansgrohe-brausenprogramm-brausesets-brausestange-croma-a-248971.htm,248971,hansgrohe Croma Select S 1jet Shower Set 65 cm EcoSmart,"63.94
                                                         €",101.51,"37.57
                                                 €",NA,26565400,hansgrohe,Croma Select,Ca. 9-17 Werktage
1,https://www.megabad.com/hersteller-hansgrohe-brausenprogramm-brausesets-brausestange-croma-a-248756.htm,248756,hansgrohe Croma Select S Multi Shower Set 90 cm,"86.86
                                                         €",136.26,"49.40
                                                 €",NA,26570400,hansgrohe,Croma Select,Auf Lager
